time,temperature_2m,relative_humidity_2m,precipitation,rain,cloud_cover,wind_speed_10m,wind_gusts_10m,session_key,circuit_key,weather_date,latitude,longitude
2025-11-30T17:00,21.6,77,0.0,0.0,8,10.1,18.7,9850,150,2025-11-30,25.49,51.4542
2025-11-30T18:00,21.0,78,0.0,0.0,27,8.9,15.1,9850,150,2025-11-30,25.49,51.4542
2025-11-30T19:00,20.4,81,0.0,0.0,73,7.8,13.0,9850,150,2025-11-30,25.49,51.4542
2025-11-30T20:00,19.5,85,0.0,0.0,15,6.4,11.5,9850,150,2025-11-30,25.49,51.4542
2025-11-30T21:00,19.0,87,0.0,0.0,0,7.5,10.4,9850,150,2025-11-30,25.49,51.4542
2025-11-30T22:00,18.5,89,0.0,0.0,10,7.2,11.2,9850,150,2025-11-30,25.49,51.4542
2025-11-30T23:00,18.0,91,0.0,0.0,18,7.2,10.4,9850,150,2025-11-30,25.49,51.4542
2025-12-07T00:00,19.4,92,0.0,0.0,1,6.1,4.3,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T01:00,19.5,93,0.0,0.0,1,6.4,9.0,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T02:00,19.4,92,0.0,0.0,1,7.5,10.8,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T03:00,19.2,89,0.0,0.0,0,8.4,12.6,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T04:00,20.5,77,0.0,0.0,0,10.1,14.8,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T05:00,23.0,64,0.0,0.0,1,6.1,15.1,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T06:00,25.8,54,0.0,0.0,2,8.7,18.7,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T07:00,27.6,47,0.0,0.0,2,13.1,25.9,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T08:00,28.9,41,0.0,0.0,1,13.0,27.0,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T09:00,29.8,36,0.0,0.0,5,12.2,26.6,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T10:00,29.9,36,0.0,0.0,18,13.4,26.6,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T11:00,29.0,43,0.0,0.0,13,16.3,30.6,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T12:00,27.7,52,0.0,0.0,0,17.0,32.8,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T13:00,26.4,56,0.0,0.0,0,16.6,30.6,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T14:00,25.3,63,0.0,0.0,0,14.1,27.7,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T15:00,24.8,68,0.0,0.0,0,14.1,23.0,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T16:00,24.2,70,0.0,0.0,0,11.1,22.0,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T17:00,23.8,74,0.0,0.0,0,10.9,16.9,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T18:00,23.2,72,0.0,0.0,0,9.5,16.6,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T19:00,22.5,71,0.0,0.0,0,8.6,14.8,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T20:00,21.2,68,0.0,0.0,0,7.4,13.0,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T21:00,20.2,68,0.0,0.0,0,7.0,11.2,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T22:00,19.4,69,0.0,0.0,13,8.1,12.2,9839,70,2025-12-07,24.4672,54.6031
2025-12-07T23:00,18.4,73,0.0,0.0,23,8.3,12.6,9839,70,2025-12-07,24.4672,54.6031
